Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim, genformat=1, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f1-eps002-center-run9.gen, max_numparts=20, max_numjoints=40, max_numneurons=10, max_numconnections=20, max_numgenochars=None, log_file=logs_jump/log-jump-f1-eps002-center-run9.json, stagnation_generations=None, plateau_escape=False, eps=0.02, placement=center
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
109	53    	0.184392   	0.183608  	0  	0.413072
110	51    	0.237687   	0.182883  	0  	0.423791
111	56    	0.167903   	0.184639  	0  	0.413072
112	56    	0.206704   	0.195459  	0  	0.423791
113	53    	0.220741   	0.195318  	0  	0.464542
114	51    	0.228261   	0.196496  	0  	0.513333
115	53    	0.233823   	0.204476  	0  	0.513333
116	50    	0.236205   	0.216583  	0  	0.513333
117	56    	0.236746   	0.226638  	0  	0.516406
Selection: ignoring 1 infeasible solution in a population of size 60
118	57    	0.233736   	0.23341   	0  	0.51454 
119	56    	0.296242   	0.235082  	0  	0.528262
120	56    	0.260234   	0.236291  	0  	0.544874
121	55    	0.309576   	0.231489  	0  	0.544874
122	56    	0.335197   	0.227754  	0  	0.544874
123	52    	0.278721   	0.253086  	0  	0.544874
124	59    	0.325155   	0.247551  	0  	0.544874
125	53    	0.31798    	0.239505  	0  	0.548365
126	59    	0.340056   	0.238423  	0  	0.548365
127	58    	0.279645   	0.24925   	0  	0.841775
128	53    	0.305851   	0.252181  	0  	0.565631
Selection: ignoring 1 infeasible solution in a population of size 60
129	55    	0.352362   	0.266378  	0  	1.08917 
130	54    	0.337951   	0.270737  	0  	0.707295
131	52    	0.306424   	0.288133  	0  	0.827336
132	48    	0.451921   	0.30214   	0  	0.858902
133	54    	0.451076   	0.367792  	0  	0.919002
Selection: ignoring 1 infeasible solution in a population of size 60
134	55    	0.437074   	0.369213  	0  	0.949869
135	52    	0.449516   	0.37526   	0  	0.918063
Selection: ignoring 1 infeasible solution in a population of size 60
136	56    	0.334557   	0.393046  	0  	1.16987 
Selection: ignoring 1 infeasible solution in a population of size 60
137	58    	0.444198   	0.386289  	0  	0.964569
Selection: ignoring 1 infeasible solution in a population of size 60
138	52    	0.507398   	0.425817  	0  	1.13757 
Selection: ignoring 1 infeasible solution in a population of size 60
139	54    	0.537011   	0.395542  	0  	1.11036 
140	55    	0.510977   	0.443293  	0  	1.11036 
Selection: ignoring 1 infeasible solution in a population of size 60
141	54    	0.476382   	0.447795  	0  	1.11036 
Selection: ignoring 1 infeasible solution in a population of size 60
142	54    	0.541256   	0.458884  	0  	1.11036 
Selection: ignoring 1 infeasible solution in a population of size 60
143	59    	0.487899   	0.464563  	0  	1.12324 
144	51    	0.53411    	0.470483  	0  	1.12324 
145	52    	0.540614   	0.502712  	0  	1.12324 
146	58    	0.575231   	0.486315  	0  	1.12324 
Selection: ignoring 1 infeasible solution in a population of size 60
147	56    	0.530038   	0.488053  	0  	1.18971 
Selection: ignoring 2 infeasible solutions in a population of size 60
148	55    	0.605729   	0.479214  	0  	1.19792 
149	55    	0.654598   	0.502026  	0  	1.2053  
Selection: ignoring 1 infeasible solution in a population of size 60
150	54    	0.608214   	0.489295  	0  	1.2053  
Selection: ignoring 1 infeasible solution in a population of size 60
151	57    	0.510002   	0.510496  	0  	1.21151 
Selection: ignoring 2 infeasible solutions in a population of size 60
152	53    	0.669624   	0.527046  	0  	1.21209 
153	53    	0.657509   	0.534399  	0  	1.23111 
Selection: ignoring 2 infeasible solutions in a population of size 60
154	54    	0.60273    	0.538931  	0  	1.23279 
155	51    	0.631542   	0.5387    	0  	1.23279 
Selection: ignoring 1 infeasible solution in a population of size 60
156	56    	0.69186    	0.512321  	0  	1.23279 
Selection: ignoring 1 infeasible solution in a population of size 60
157	53    	0.679291   	0.529491  	0  	1.23279 
Selection: ignoring 1 infeasible solution in a population of size 60
158	58    	0.557067   	0.525559  	0  	1.23319 
Selection: ignoring 3 infeasible solutions in a population of size 60
159	57    	0.640536   	0.515784  	0  	1.23319 
160	55    	0.545727   	0.546767  	0  	1.23319 
Selection: ignoring 1 infeasible solution in a population of size 60
161	51    	0.699539   	0.523903  	0  	1.23319 
162	51    	0.689659   	0.51556   	0  	1.23319 
163	51    	0.683237   	0.554438  	0  	1.23319 
164	55    	0.472057   	0.509049  	0  	1.23319 
Selection: ignoring 1 infeasible solution in a population of size 60
165	52    	0.715679   	0.524348  	0  	1.23319 
Selection: ignoring 1 infeasible solution in a population of size 60
166	58    	0.584892   	0.525158  	0  	1.23319 
Selection: ignoring 1 infeasible solution in a population of size 60
167	51    	0.596344   	0.568315  	0  	1.23719 
Selection: ignoring 1 infeasible solution in a population of size 60
168	54    	0.555163   	0.549573  	0  	1.23719 
Selection: ignoring 2 infeasible solutions in a population of size 60
169	53    	0.612513   	0.547189  	0  	1.29244 
Selection: ignoring 1 infeasible solution in a population of size 60
170	55    	0.581311   	0.533255  	0  	1.39544 
Selection: ignoring 1 infeasible solution in a population of size 60
171	54    	0.682615   	0.564412  	0  	1.38069 
Selection: ignoring 1 infeasible solution in a population of size 60
172	52    	0.723043   	0.542547  	0  	1.38069 
Selection: ignoring 1 infeasible solution in a population of size 60
173	52    	0.693713   	0.590889  	0  	1.38708 
Selection: ignoring 5 infeasible solutions in a population of size 60
174	53    	0.553645   	0.557302  	0  	1.38708 
Selection: ignoring 1 infeasible solution in a population of size 60
175	52    	0.70625    	0.581617  	0  	1.38708 
Selection: ignoring 5 infeasible solutions in a population of size 60
176	50    	0.744328   	0.608505  	0  	1.38708 
Selection: ignoring 7 infeasible solutions in a population of size 60
177	53    	0.665943   	0.603154  	0  	1.38708 
Selection: ignoring 5 infeasible solutions in a population of size 60
178	54    	0.630426   	0.591538  	0  	1.38885 
Selection: ignoring 4 infeasible solutions in a population of size 60
179	54    	0.817132   	0.592606  	0  	1.38959 
Selection: ignoring 4 infeasible solutions in a population of size 60
180	51    	0.69727    	0.618561  	0  	1.38959 
Selection: ignoring 6 infeasible solutions in a population of size 60
181	54    	0.728832   	0.595862  	0  	1.41262 
Selection: ignoring 6 infeasible solutions in a population of size 60
182	55    	0.858266   	0.572566  	0  	1.41262 
Selection: ignoring 4 infeasible solutions in a population of size 60
183	56    	0.551639   	0.610638  	0  	1.41345 
Selection: ignoring 2 infeasible solutions in a population of size 60
184	54    	0.617609   	0.607391  	0  	1.41345 
Selection: ignoring 5 infeasible solutions in a population of size 60
185	48    	0.757791   	0.575706  	0  	1.41345 
Selection: ignoring 7 infeasible solutions in a population of size 60
186	57    	0.708535   	0.609089  	0  	1.41345 
Selection: ignoring 1 infeasible solution in a population of size 60
187	54    	0.643761   	0.625247  	0  	1.41345 
Selection: ignoring 2 infeasible solutions in a population of size 60
188	51    	0.621925   	0.602122  	0  	1.41345 
Selection: ignoring 2 infeasible solutions in a population of size 60
189	54    	0.602294   	0.598052  	0  	1.41977 
Selection: ignoring 1 infeasible solution in a population of size 60
190	53    	0.801833   	0.600497  	0  	1.41977 
Selection: ignoring 4 infeasible solutions in a population of size 60
191	55    	0.804456   	0.609991  	0  	1.41977 
Selection: ignoring 1 infeasible solution in a population of size 60
192	53    	0.741964   	0.607374  	0  	1.41977 
Selection: ignoring 1 infeasible solution in a population of size 60
193	54    	0.768797   	0.637269  	0  	1.41977 
Selection: ignoring 3 infeasible solutions in a population of size 60
194	56    	0.789386   	0.614005  	0  	1.41977 
Selection: ignoring 1 infeasible solution in a population of size 60
195	55    	0.621404   	0.602818  	0  	1.41977 
Selection: ignoring 3 infeasible solutions in a population of size 60
196	55    	0.655392   	0.601135  	0  	1.42042 
Selection: ignoring 4 infeasible solutions in a population of size 60
197	52    	0.849164   	0.585404  	0  	1.42042 
Selection: ignoring 2 infeasible solutions in a population of size 60
198	55    	0.696787   	0.607402  	0  	1.42074 
Selection: ignoring 2 infeasible solutions in a population of size 60
199	55    	0.785081   	0.589349  	0  	1.42935 
Selection: ignoring 4 infeasible solutions in a population of size 60
200	56    	0.667358   	0.612765  	0  	1.42935 
Selection: ignoring 7 infeasible solutions in a population of size 60
201	50    	0.772333   	0.637313  	0  	1.43669 
Selection: ignoring 4 infeasible solutions in a population of size 60
202	53    	0.740666   	0.634443  	0  	1.43669 
Selection: ignoring 4 infeasible solutions in a population of size 60
203	52    	0.700087   	0.620387  	0  	1.43669 
Selection: ignoring 2 infeasible solutions in a population of size 60
204	55    	0.647159   	0.601788  	0  	1.43669 
Selection: ignoring 2 infeasible solutions in a population of size 60
205	55    	0.668124   	0.625411  	0  	1.43669 
Selection: ignoring 3 infeasible solutions in a population of size 60
206	55    	0.589558   	0.618105  	0  	1.43742 
Selection: ignoring 4 infeasible solutions in a population of size 60
207	48    	0.844303   	0.599813  	0  	1.4376  
Selection: ignoring 1 infeasible solution in a population of size 60
208	54    	0.765683   	0.615498  	0  	1.4376  
Selection: ignoring 2 infeasible solutions in a population of size 60
209	54    	0.780423   	0.59962   	0  	1.4376  
210	55    	0.652299   	0.631113  	0  	1.4376  
Selection: ignoring 3 infeasible solutions in a population of size 60
211	48    	0.765584   	0.602069  	0  	1.43779 
Selection: ignoring 2 infeasible solutions in a population of size 60
212	55    	0.876969   	0.625732  	0  	1.43779 
213	53    	0.725847   	0.611237  	0  	1.43798 
Selection: ignoring 1 infeasible solution in a population of size 60
214	54    	0.551532   	0.636645  	0  	1.43798 
Selection: ignoring 2 infeasible solutions in a population of size 60
215	53    	0.722007   	0.638468  	0  	1.43798 
Selection: ignoring 1 infeasible solution in a population of size 60
216	52    	0.879353   	0.630844  	0  	1.43798 
Selection: ignoring 2 infeasible solutions in a population of size 60
217	56    	0.721004   	0.613466  	0  	1.43798 
Selection: ignoring 1 infeasible solution in a population of size 60
218	54    	0.803594   	0.617993  	0  	1.43798 
Selection: ignoring 1 infeasible solution in a population of size 60
219	52    	0.766886   	0.61409   	0  	1.43798 
220	51    	0.79177    	0.613762  	0  	1.43798 
Selection: ignoring 3 infeasible solutions in a population of size 60
221	53    	0.570084   	0.617076  	0  	1.43798 
Selection: ignoring 3 infeasible solutions in a population of size 60
222	57    	0.569523   	0.591182  	0  	1.43798 
223	55    	0.590562   	0.60342   	0  	1.43798 
Selection: ignoring 2 infeasible solutions in a population of size 60
224	59    	0.634057   	0.628155  	0  	1.43798 
Selection: ignoring 3 infeasible solutions in a population of size 60
225	51    	0.688693   	0.62408   	0  	1.43798 
Selection: ignoring 1 infeasible solution in a population of size 60
226	55    	0.726433   	0.646701  	0  	1.43798 
Selection: ignoring 4 infeasible solutions in a population of size 60
227	55    	0.708868   	0.631342  	0  	1.43824 
Selection: ignoring 2 infeasible solutions in a population of size 60
228	57    	0.67226    	0.64327   	0  	1.43824 
Selection: ignoring 2 infeasible solutions in a population of size 60
229	55    	0.720261   	0.641858  	0  	1.43824 
Selection: ignoring 2 infeasible solutions in a population of size 60
230	56    	0.716771   	0.626098  	0  	1.43835 
Selection: ignoring 3 infeasible solutions in a population of size 60
231	53    	0.794787   	0.62994   	0  	1.43835 
Selection: ignoring 6 infeasible solutions in a population of size 60
232	54    	0.889209   	0.618531  	0  	1.44138 
Selection: ignoring 3 infeasible solutions in a population of size 60
233	55    	0.885175   	0.60097   	0  	1.44138 
Selection: ignoring 4 infeasible solutions in a population of size 60
234	52    	0.818995   	0.598627  	0  	1.44138 
Selection: ignoring 1 infeasible solution in a population of size 60
235	53    	0.742977   	0.625616  	0  	1.44138 
Selection: ignoring 3 infeasible solutions in a population of size 60
236	56    	0.717426   	0.617108  	0  	1.44138 
Selection: ignoring 4 infeasible solutions in a population of size 60
237	55    	0.67515    	0.628941  	0  	1.44138 
238	56    	0.732305   	0.61569   	0  	1.44138 
Selection: ignoring 1 infeasible solution in a population of size 60
239	56    	0.577632   	0.597157  	0  	1.44138 
Selection: ignoring 2 infeasible solutions in a population of size 60
240	57    	0.60314    	0.612334  	0  	1.44138 
Selection: ignoring 3 infeasible solutions in a population of size 60
241	53    	0.736635   	0.648652  	0  	1.44138 
Selection: ignoring 5 infeasible solutions in a population of size 60
242	57    	0.740156   	0.582702  	0  	1.44176 
Selection: ignoring 4 infeasible solutions in a population of size 60
243	53    	0.637541   	0.640847  	0  	1.44176 
Selection: ignoring 5 infeasible solutions in a population of size 60
244	56    	0.641706   	0.619307  	0  	1.44176 
Selection: ignoring 1 infeasible solution in a population of size 60
245	53    	0.800713   	0.631961  	0  	1.44176 
Selection: ignoring 2 infeasible solutions in a population of size 60
246	54    	0.809367   	0.651807  	0  	1.44176 
Selection: ignoring 4 infeasible solutions in a population of size 60
247	55    	0.688658   	0.612511  	0  	1.44176 
Selection: ignoring 3 infeasible solutions in a population of size 60
248	53    	0.576189   	0.571405  	0  	1.44176 
Selection: ignoring 2 infeasible solutions in a population of size 60
249	57    	0.67887    	0.600246  	0  	1.44176 
250	57    	0.714443   	0.634703  	0  	1.44176 
Selection: ignoring 4 infeasible solutions in a population of size 60
251	54    	0.648115   	0.639249  	0  	1.44176 
Selection: ignoring 3 infeasible solutions in a population of size 60
252	49    	0.745537   	0.612284  	0  	1.44176 
Selection: ignoring 2 infeasible solutions in a population of size 60
253	58    	0.730819   	0.596997  	0  	1.44176 
Selection: ignoring 1 infeasible solution in a population of size 60
254	53    	0.584574   	0.607227  	0  	1.44178 
Selection: ignoring 3 infeasible solutions in a population of size 60
255	54    	0.567864   	0.592828  	0  	1.44178 
Selection: ignoring 3 infeasible solutions in a population of size 60
256	56    	0.709087   	0.638426  	0  	1.44178 
Selection: ignoring 4 infeasible solutions in a population of size 60
257	56    	0.583956   	0.584677  	0  	1.44178 
Selection: ignoring 3 infeasible solutions in a population of size 60
258	56    	0.659791   	0.564175  	0  	1.44178 
Selection: ignoring 3 infeasible solutions in a population of size 60
259	52    	0.532724   	0.597069  	0  	1.44178 
Selection: ignoring 3 infeasible solutions in a population of size 60
260	53    	0.628437   	0.578544  	0  	1.44178 
Selection: ignoring 3 infeasible solutions in a population of size 60
261	55    	0.727028   	0.606768  	0  	1.44178 
Selection: ignoring 7 infeasible solutions in a population of size 60
262	57    	0.677017   	0.593899  	0  	1.44178 
Selection: ignoring 6 infeasible solutions in a population of size 60
263	55    	0.694883   	0.604372  	0  	1.44178 
Selection: ignoring 9 infeasible solutions in a population of size 60
264	52    	0.618752   	0.654804  	0  	1.44178 
Selection: ignoring 5 infeasible solutions in a population of size 60
265	53    	0.784673   	0.595967  	0  	1.44178 
Selection: ignoring 4 infeasible solutions in a population of size 60
266	52    	0.736439   	0.597164  	0  	1.44178 
Selection: ignoring 5 infeasible solutions in a population of size 60
267	52    	0.667009   	0.649971  	0  	1.44204 
Selection: ignoring 7 infeasible solutions in a population of size 60
268	54    	0.574046   	0.558907  	0  	1.44204 
Selection: ignoring 2 infeasible solutions in a population of size 60
